,id,img,label,text
775,86103,img/86103.png,1,never forgive a people !!! who $old your babies then made you love theirs
776,8234,img/08234.png,1,"a world leader, a supermodel, a mass murderer, a tranny, satan's daughter, and a peanut farmer walk into a funeral......"
777,84236,img/84236.png,0,you cant post that
778,90386,img/90386.png,0,"when asked what did you click on, you said ""nothing"" the 12 toolbars in your browser determined that was a lie"
779,93605,img/93605.png,1,black people are underprivileged so if my baby is black i'll be sure to get an abortion
780,20491,img/20491.png,1,if your happy and you know it clap your hands.
781,91462,img/91462.png,1,it is easier to pick fights with black women than to challenge white men
782,25719,img/25719.png,0,when you accidentally fall in the toilet
783,69542,img/69542.png,0,stop testing the new me like the old me ain't still in me
784,34075,img/34075.png,0,next time you complain about being hungry just remember it could be worse
785,71462,img/71462.png,0,the porn again christian
786,82510,img/82510.png,1,what's the difference between harry potter and the jews? harry managed to escape from the chambers
787,23581,img/23581.png,1,show intolerance for other's religions expect highest level of tolerance for their own
788,34586,img/34586.png,0,my sense of humor is so dark it picks cotton
789,59148,img/59148.png,0,when you can feel confident in yourself no matter your limitations
790,70429,img/70429.png,1,don't worry we put an exclusion for white males in our anti-hatred resolution
791,52743,img/52743.png,1,like a hot ls swapped rx-7 girl with a penis
792,26174,img/26174.png,1,a muslim ban would've stopped that
793,19653,img/19653.png,1,lucifer is hot! let's kill all non-catholics antichrist sun worship
794,93057,img/93057.png,1,how men who ride crotch rockets check on their pizzas
795,10835,img/10835.png,1,"yeah bitches 6,000,000 kill streak"
796,71530,img/71530.png,1,holocaust makes me sad!
797,43608,img/43608.png,1,when you're fucking but wanna make sure he's not stealing anything
798,38761,img/38761.png,1,moslems kill hundreds of innocents on a weekly basis and no one bats an eye one aussie goes sick and everyone loses their fucking minds
799,1598,img/01598.png,1,men are like dogs we're excited to see you... and have no clue what you're mad about
800,35216,img/35216.png,1,"it's time to kill the british and dump tea into the ocean, and i'm all out of tea"
801,71364,img/71364.png,1,obama voters
802,79138,img/79138.png,1,never trust women
803,97230,img/97230.png,1,trump better deal with these muslims before they kill me
804,17830,img/17830.png,0,exfoliating with the tears of my haters
805,37285,img/37285.png,0,"i'm sure glad i dodged that bullet fuck white women asians are cute and tight asf i should know, i watch anime and hentai"
806,89206,img/89206.png,1,whats wrong with your skin? why is it like that? oh you're black? thats pretty cringe
807,25610,img/25610.png,0,enjoying a day at the beach
808,17034,img/17034.png,1,that look transgender preditor gives when she's hungry for white people
809,98501,img/98501.png,0,send me sexy pic
810,69582,img/69582.png,1,why can't you play uno with a mexican? because they'll steal all the green cards
811,62043,img/62043.png,0,trade you an already fucked chicken
812,59678,img/59678.png,1,me thinking about lunch 5min after clocking in
813,98643,img/98643.png,1,you see little black children i see hundreds of thousands in welfare and future incarcerations
814,36248,img/36248.png,1,i heard you need a new tranny?
815,75928,img/75928.png,1,white people after they put the divider in between your groceries
816,35764,img/35764.png,1,leo varadkar stars in.... 'tranny without a fanny' coming soon in dail anal
817,14823,img/14823.png,1,you are the funny one maybe i'll kill you last
818,25164,img/25164.png,0,washington and cornwallis at laguardia
819,9867,img/09867.png,1,we can kill as many as we want and your stupid government keeps bringing us in
820,32168,img/32168.png,0,adding coolant when the farm equipment overheats
821,98145,img/98145.png,1,can't get enough save palestinian kids
822,84703,img/84703.png,1,"""oh no hundreds of white people: years of culture is being destroyed"" all other reaces: first time?"
823,23908,img/23908.png,1,my favorite vegetable is me!
824,75294,img/75294.png,0,"so like, why are men even gay? girls have buttholes too you know.."
825,36081,img/36081.png,1,in this edition we don't buy property; we steal it!
826,59260,img/59260.png,1,my priceless child porn collection you stupid goyim owe me 6 million sheckles
827,72195,img/72195.png,0,if you don't like the way i do things feel free to mind your own fucking business
828,48203,img/48203.png,0,3d visualization of atomic bomb
829,93187,img/93187.png,1,when wwe has a ppv in world war ll germany incineration chamber
830,48512,img/48512.png,0,mississippi wind chime
831,79680,img/79680.png,1,when you finally graduate in a school in the usa
832,78459,img/78459.png,1,you know like when the tv doesnt work you give it a hard hit and then its all better
833,20657,img/20657.png,0,i'm not racist ... some of my best ffriends are brown
834,21609,img/21609.png,0,holocaust makes me sad!
835,49861,img/49861.png,1,ready for the cupcake? wake up and smell the bacon! we're loosing our beloved america to these goat humpers stop being afraid of being called a racist and grow a pair and act like americans
836,13095,img/13095.png,1,how mexicans be like.. when they hear their friends kid is having a birthday party
837,74513,img/74513.png,1,you can hide but you can't run
838,82705,img/82705.png,1,what's worse than a female driver?
839,43279,img/43279.png,1,"stevie wonder cant read? no shit, he's black"
840,68379,img/68379.png,1,i can put up with muslims killing canadians but i absolutely will not tolerate canadians criticizing muslims
841,96570,img/96570.png,1,that's enough facebook for today  this sammich isn't going to make itself!
842,1475,img/01475.png,1,last time muslims invaded europe vlad stuck poles up their asses and made a fucking forest be like vlad
843,36497,img/36497.png,0,how to get a black guy to see his baby
844,83246,img/83246.png,1,why don't jews eat pussy? because it's too close to the gas chamber
845,29137,img/29137.png,1,goofy fuckin black people
846,73164,img/73164.png,1,what i'm really thinking when i like all your pictures
847,43782,img/43782.png,0,what happened in auschwitz is inhuman
848,32980,img/32980.png,1,im mixed with what? gorilla and rhino
849,46921,img/46921.png,0,putting this on the fridge to look at every time go get a snack i don't need you could have easily lost tirty pounds tis munt
850,2691,img/02691.png,0,teaching them how to hunt young
851,94087,img/94087.png,1,"""never forget"" -you said.. i am the proof- you have forgotten"
852,9527,img/09527.png,1,listen up cupcake we are losing our country to goat humpers!
853,71048,img/71048.png,0,in england they drive on the left in canada we drive on what's left
854,17248,img/17248.png,0,what we do in our bedroom is none of your business which is why we have parades that block traffic and force you to see examples of what we do in our bedroom
855,51243,img/51243.png,0,honestly how often do you masturbate?
856,14685,img/14685.png,1,"white people throwing rice at weddings. ""why are they wasting the food"""
857,37865,img/37865.png,0,i'm not saying that your perfume is too strong. all i'm saying is that the canary was alive before you got here
858,42091,img/42091.png,0,you said you would be on my side
859,86351,img/86351.png,1,"robert mugabe:"" it's better for a man to be stingy with his money because he hustled it...... than for a woman to deny you a hole that she didn't even drill.."""
860,31794,img/31794.png,0,i said a glass of orange juice not just any juice
861,13607,img/13607.png,0,respect your elders they've learned a lot in their time
862,89750,img/89750.png,0,jamal! im pregnant!!!
863,27946,img/27946.png,1,cadbury's halal creme eggs  now available in special edition
864,89063,img/89063.png,0,you boys every played hot potato
865,87519,img/87519.png,1,"""never forget"" -you said.. i am the proof you have forgotten"
866,3187,img/03187.png,0,every dad: *shaves beard* his own baby: i've never met this man in my life
867,75801,img/75801.png,0,stepped on a landmine didn't weigh enough
868,96023,img/96023.png,0,pussy fight!
869,20163,img/20163.png,0,i am your equal!! spend money on me!!
870,65349,img/65349.png,1,all woman or all tranny?
871,43675,img/43675.png,0,when your pesky cat wants to be extra warm despite telling them no
872,42168,img/42168.png,1,when your little one brings home his first girlfriend
873,71942,img/71942.png,1,stepped on a landmine didn't weigh enough
874,27843,img/27843.png,1,a transgendered 4 year old is like a vegan cat we all know who is making their lifestyle choices
875,20497,img/20497.png,1,"lets erect a memorial to all the americans murdered by an illegal alien make it 1,500 miles long 30 feet tall and put it on the southern border"
876,14238,img/14238.png,0,most religions are religions of peace
877,27468,img/27468.png,1,when the squad is about to get lit..
878,47531,img/47531.png,0,yes i have changed i realized i was fucking up and changes had to be made
879,72805,img/72805.png,0,i'm going to hate the way i sound i guarantee it
880,31290,img/31290.png,0,9 months before i was born i went to a party with my dad and left with my mom
881,17086,img/17086.png,0,oh you're triggered? must be hard being a special snowflake
882,72680,img/72680.png,0,thug life until 10pm
883,36049,img/36049.png,0,knowing white people he's probably the father
884,42801,img/42801.png,1,send me location
885,81692,img/81692.png,0,meanwhile at the isis strip club
886,81576,img/81576.png,1,"him: ""you have to respect our religious beliefs"" me:"
887,17624,img/17624.png,0,just trying to do my part
888,70934,img/70934.png,1,how transgender kid and his family roll up to the court ruling about adding a gender inclusive bathroom to the school
889,82541,img/82541.png,0,when you take a bottle of water to africa
890,42056,img/42056.png,1,kill all niggers white power
891,25318,img/25318.png,1,is it just me or does justin bieber look like a 35 year old lesbian?
892,96172,img/96172.png,1,you see that?? it means get the fuck back to the kitchen
893,8357,img/08357.png,0,nazi soldiers used flame throwers to clear trenches
894,60598,img/60598.png,1,jews: exsist hitler: it'd be a lot cooler if you didn't
895,38127,img/38127.png,0,how the co looks when he tells the crew were not getting mail on the next ras
896,26495,img/26495.png,1,when your goat tells you she ain't on the pil
897,24986,img/24986.png,0,the best game of all time farming simulator 1848
898,46152,img/46152.png,0,our insurance we know it was dark and you didn't see him
899,8349,img/08349.png,1,"honor killings are part of our culture well then, it will be my honor to kill you all"
900,82963,img/82963.png,1,if there are no blacks there would be no racism
901,35729,img/35729.png,1,looking for attention? join us
902,56749,img/56749.png,0,way over there is where you go with that bullshit
903,45219,img/45219.png,0,love doesn't have a color
904,96150,img/96150.png,0,yes donald. that sounds good. i once built a wall too
905,81365,img/81365.png,1,"wait, mohammad come back!! i didn't mean to laugh, really size doesh't matter to me lol"
906,53607,img/53607.png,1,it's racist to call me a goat humper even though i hump goats
907,43015,img/43015.png,0,farm equipment and livestock don't mix
908,93016,img/93016.png,1,drinking wine is bad drinking camel piss is good
909,21405,img/21405.png,0,remember the past to save the future
910,16357,img/16357.png,1,happy birthday ya lil goat fucker
911,75428,img/75428.png,1,black people: damn y'all crackas some bitches y'all so sensitive lmao mayo ass crackas white people: black people:
912,81257,img/81257.png,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals"
913,18207,img/18207.png,1,how can i accept trans people? if they can't even accept themselves
914,28517,img/28517.png,0,if your grandma's couch was always covered in plastic it's because she was a squirter
915,14697,img/14697.png,0,"everyone knows hitting appliances that stop working, sometimes fixes the problem"
916,48396,img/48396.png,1,"normal people , indian people"
917,45691,img/45691.png,1,"call me ""sir"" one more time and i'll show you a sir! macho ma'am tranny savage"
918,94236,img/94236.png,1,everyone jews why does the world hate us ?
919,54138,img/54138.png,0,how hungry people eat their food mmmm.... delicious
920,38072,img/38072.png,0,your race card is declined
921,39107,img/39107.png,0,when you're shy everytime your friend takes selfies
922,53679,img/53679.png,1,and that was the last time we let uncle larry babysit
923,13098,img/13098.png,1,upper downer
924,28360,img/28360.png,0,the pope says trump is not a christian because christians dont build walls vatican walls are 40 feet high
925,85209,img/85209.png,0,a short history of u.s. presidents
926,94156,img/94156.png,0,i'm proof that even the dumbest student can one day lead the democrat party
927,46387,img/46387.png,0,"i'm not saying i hate you all i'm saying is if you got hit by a bus, i'd be driving that bus"
928,96745,img/96745.png,0,"oh, you got offended by a post on the internet? you must be new here"
929,59436,img/59436.png,1,jewber: uber for jews
930,45037,img/45037.png,1,i caught my goat cheating on me!
931,37049,img/37049.png,0,kids in africa dancing and having a good time
932,43569,img/43569.png,1,what would i do if she got pregnant
933,65283,img/65283.png,0,a mother speaking to her deaf child using sign language
934,87290,img/87290.png,0,friends tired of your politics? here is a picture of a kitten you can share
935,20593,img/20593.png,0,who ya gonna call? goat fuckers
936,98243,img/98243.png,1,a black man invention ''
937,86741,img/86741.png,0,"i like big girls because, no matter where you grab them it feels like titties.."
938,10539,img/10539.png,0,"millions of kills, 1 death what a fucking camper"
939,46528,img/46528.png,0,if you're happy and you know it go to hell
940,91862,img/91862.png,1,europe has been peaceful since they left the middle east has suffered since they arrived coincidence?
941,57236,img/57236.png,1,when buslim nibba see his sister
942,32876,img/32876.png,1,those are some clean burning jews i tell ya h'wat
943,20835,img/20835.png,1,in my country i am forced to keep my mouth shut here i am free to talk trash about this country in hopes that it can change into a country where i am forced to keep my mouth shut
944,86017,img/86017.png,0,i may be blind but at least im alive
945,42860,img/42860.png,1,though we adore men individually we agree that as a group they're rather stupid
946,21749,img/21749.png,1,this one time at camp someone had too much gas
947,98125,img/98125.png,1,"do you hate rapist? and child molesters? and people who think their race is superior to all? oh , so you hate muslims too huh. good shit"
948,63417,img/63417.png,0,joe: you were a mistake curious george obama: you'll be a bigger one creepy joe
949,45987,img/45987.png,1,we kill you on 9/11 and you elect 3 of us to congress stupid infidels!
950,37284,img/37284.png,1,the difference between moderate muslim and radical muslim follow my allah or he kill you moderate muslim follow my allah or i kill you! radical muslim
951,73465,img/73465.png,1,when you glue your ass shut so your uncle can't rape you survival
952,95846,img/95846.png,1,look son... another terror attack by peaceful muslims!
953,13570,img/13570.png,0,who needs help getting into the u.s i can help
954,50894,img/50894.png,1,flowers for martin luther king day
955,14059,img/14059.png,1,"when the school shooter fires at the retarded kid, but it ricochets off of his helmet and kills the shooter"
956,56973,img/56973.png,0,how to make everyone hate you
957,2857,img/02857.png,1,"i love it when women go to school. it's like seeing a monkey on roller skates: it means nothing to them, but it's so adorable for us"
958,90126,img/90126.png,1,when you have to hold her like this at night because she steals
959,16820,img/16820.png,0,thinking befor '' '' robbery
960,75063,img/75063.png,0,morgan freeman has been old my entire life. 2000 2017
961,92874,img/92874.png,1,so..convert to islam or die?  i say fuck it..let's roll
962,58190,img/58190.png,1,only two things come from muslim countries pedophiles and goat fuckers! which are you mohammed?
963,69472,img/69472.png,1,"they named us after the land mass they shipped us to! ""the only difference between a dominican, puerto rican, cuban, jamaican, haitian, bahamian and african american is a boat stop."""
964,63548,img/63548.png,0,we said we would never forget why are you voting them into our governement?
965,43185,img/43185.png,0,it's obvious that he's thinking about another girl i can't believe that the lamb's bride has been the new jerusalem this whole time
966,65094,img/65094.png,0,"in 8 yrs i improved life for millions of illegal aliens, every muslim terrorist group & basically everyone i could except the one country i was responsible for"
967,15743,img/15743.png,0,when you introduce someone to a new meme you like that?
968,19326,img/19326.png,0,"rep. omar, somali refugee, claims life in usa is an ""everyday assault"" is she right or out of her mind"
969,48276,img/48276.png,0,master chef with low rating master chef with high rating
970,72561,img/72561.png,1,back in my day blowing a tranny meant car trouble
971,23851,img/23851.png,0,just a reminder that the guy on the left believes he is genetically superior to the guy on the right
972,10524,img/10524.png,0,some people did something again.
973,42810,img/42810.png,1,that chicken is so black it owes child support
974,84721,img/84721.png,0,cow girls like to take their summer photos in hay fields
975,72301,img/72301.png,0,when u forget to lock ur basement door and ur pets try to run away
976,14837,img/14837.png,0,can you please tag laura and let her know she has left her bra
977,50834,img/50834.png,1,white men are evil... i married one to make sure
978,94132,img/94132.png,0,"i sent him a picture of my vagina... and he said ""he loves arby's too."""
979,51462,img/51462.png,1,we can kill as many as we want and your stupid government keeps bringing us in
980,4783,img/04783.png,0,"where you can get with that bull shit what is ""fuck outta here correct"
981,38495,img/38495.png,1,it didn't happen because of the actions of one man it happened because of people who were 'just doing their jobs'
982,26534,img/26534.png,1,"can't wait for 2019. suspect is a gender fluid , assigned male at birth wearing non gender specific clothing born caucasian,but identifies as a mountain panda"
983,23408,img/23408.png,0,she was born at the same time as mlk jr. though you think of them as different eras
984,51708,img/51708.png,0,i offered her a penny for her thoughts she gave me change
985,56741,img/56741.png,0,any girls a squirter if you sever an artery
986,10843,img/10843.png,0,your an idiot trump thanks for the wall i'm need target practice
987,46529,img/46529.png,0,look son...another terror attack by peaceful bears!
988,50163,img/50163.png,0,this muslim guy is walking his goats
989,12035,img/12035.png,0,i date crazy bikers with beards cause once you ride a beard and a harley you don't go back
990,56792,img/56792.png,0,you're so full of shit even your eyes are brown!
991,27810,img/27810.png,1,"shoot boy, i ain't racist i've got four black tires and a color tv"
992,93426,img/93426.png,0,you see an innocent child i see the perpetuation of systematig oppression
993,69235,img/69235.png,1,looking at you sorry no cure
994,10653,img/10653.png,0,buckle up sugar tits 'cause i'm about to take you to pound town in the fuck truck
995,46283,img/46283.png,0,when you're dedicated to working out everyday
996,46359,img/46359.png,0,"then something amazing started to happen! last year tyrone got a new job, started building his credit, and spending more time with his kids"
997,58061,img/58061.png,1,i now have two identities transgender and transfat
998,36152,img/36152.png,0,"when your eating out your grandma and you taste horse cum then think to yourself ""oh that's how she died"
999,90378,img/90378.png,0,every place has their meet up spot after school
